cv_index,cv_position,rank,job_index,job_position,job_company,job_location,cosine_score
24,Executive - VAT,2,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.5833
24,Executive - VAT,3,122,"Data Analyst, Business Operations",DataRobot,"Boston, MA 02109",0.5583
24,Executive - VAT,4,59,"Data Scientist, Marketing",Rally Health,"San Francisco, CA",0.5567
24,Executive - VAT,5,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.5537
24,Executive - VAT,6,88,Sales Engineer,Anaconda,"Austin, TX",0.5535
24,Executive - VAT,7,16,"Data Scientist, Mid",Booz Allen Hamilton,"Washington, DC",0.5485
24,Executive - VAT,8,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.5443
24,Executive - VAT,9,115,"Data Scientist, Senior",Booz Allen Hamilton,"Washington, DC",0.5422
24,Executive - VAT,10,157,Data Scientist,The Coca-Cola Company,"Atlanta, GA 30301 ",0.5413
25,Mechanical Engineer,1,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.579
25,Mechanical Engineer,2,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.5379
25,Mechanical Engineer,3,96,Sr. Software Development Manager,Amazon.com,"Seattle, WA",0.5278
25,Mechanical Engineer,4,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.5266
25,Mechanical Engineer,5,20,Data Science Fellow,Øptimus Consulting,"Washington, DC 20005",0.5207
25,Mechanical Engineer,6,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.4966
25,Mechanical Engineer,7,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.4751
25,Mechanical Engineer,8,101,Senior Software Engineer (Search Relevance/Infra),쿠팡,"Mountain View, CA",0.4722
25,Mechanical Engineer,9,59,"Data Scientist, Marketing",Rally Health,"San Francisco, CA",0.4711
25,Mechanical Engineer,10,37,Cognitive Software Engineer,State Street,"Austin, TX 78701",0.4704
26,Sr.Officer / Executive - Internal Audit,1,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.5305
26,Sr.Officer / Executive - Internal Audit,2,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.4981
26,Sr.Officer / Executive - Internal Audit,3,14,CIB Chief Data Science Office-Data Scientist – VP - New York,JP Morgan Chase,"New York, NY 10179 ",0.4696
26,Sr.Officer / Executive - Internal Audit,4,164,Real World Data Scientist - W2 only - 104537,Syneos Health (previously INC Research/inVentiv Health),"San Francisco, CA",0.4691
26,Sr.Officer / Executive - Internal Audit,5,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.4563
26,Sr.Officer / Executive - Internal Audit,6,45,Supply Chain Data Science Consultant,Accenture,"Atlanta, GA",0.4498
26,Sr.Officer / Executive - Internal Audit,7,85,"Sr. Applied Scientist, Analytics, Insights and Measurements",Amazon.com,"Seattle, WA",0.4419
26,Sr.Officer / Executive - Internal Audit,8,28,Executive Director - Finance Decision Sciences,JP Morgan Chase,"Chicago, IL 60603",0.4333
26,Sr.Officer / Executive - Internal Audit,9,21,Data Scientist,Diverse Lynx,"New York, NY",0.4227
26,Sr.Officer / Executive - Internal Audit,10,157,Data Scientist,The Coca-Cola Company,"Atlanta, GA 30301 ",0.4215
27,Management Trainee - Mechanical,1,70,Sr. Software Engineer - Machine Learning,Vulcan Inc.,"Seattle, WA",0.5914
27,Management Trainee - Mechanical,2,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.5557
27,Management Trainee - Mechanical,3,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.5504
27,Management Trainee - Mechanical,4,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.545
27,Management Trainee - Mechanical,5,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.5414
27,Management Trainee - Mechanical,6,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.5362
27,Management Trainee - Mechanical,7,52,Principal Machine / Deep Learning Scientist,JD.com,"Mountain View, CA",0.5235
27,Management Trainee - Mechanical,8,87,"Data Scientist, Insights Team (Siri Search and Knowledge)",Apple,"San Francisco, CA 94114",0.5002
27,Management Trainee - Mechanical,9,10,Statistical Machine Learning Scientist,AIG,"New York, NY",0.499
27,Management Trainee - Mechanical,10,27,Software Development Engineer,Microsoft,"Cambridge, MA",0.4986
28,Machine Learning (ML) Engineer,1,198,Data Engineer,Beeswax,"New York, NY",0.4841
28,Machine Learning (ML) Engineer,2,49,Engineering Leadership - Data Engineering,Riot Games,"Los Angeles, CA",0.4493
28,Machine Learning (ML) Engineer,3,5,Senior Architect 1,Nielsen,"Chicago, IL 60647",0.4451
28,Machine Learning (ML) Engineer,4,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.4434
28,Machine Learning (ML) Engineer,5,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.42
28,Machine Learning (ML) Engineer,6,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.4168
28,Machine Learning (ML) Engineer,7,125,Senior Front-End Engineer,Usermind,"Seattle, WA",0.4138
28,Machine Learning (ML) Engineer,8,87,"Data Scientist, Insights Team (Siri Search and Knowledge)",Apple,"San Francisco, CA 94114",0.4123
28,Machine Learning (ML) Engineer,9,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.4074
28,Machine Learning (ML) Engineer,10,137,Associate Systems Analyst,Broad Institute,"Cambridge, MA",0.4061
29,AI Engineer,1,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.5724
29,AI Engineer,2,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.5712
29,AI Engineer,3,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.5699
29,AI Engineer,4,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.5606
29,AI Engineer,5,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.5571
29,AI Engineer,6,87,"Data Scientist, Insights Team (Siri Search and Knowledge)",Apple,"San Francisco, CA 94114",0.5468
29,AI Engineer,7,124,"Technical Evangelist – Database, Analytics, and Machine Learning",Amazon.com,"Atlanta, GA",0.5272
29,AI Engineer,8,27,Software Development Engineer,Microsoft,"Cambridge, MA",0.5129
29,AI Engineer,9,10,Statistical Machine Learning Scientist,AIG,"New York, NY",0.5119
29,AI Engineer,10,88,Sales Engineer,Anaconda,"Austin, TX",0.5065
30,HR Officer,1,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.6169
30,HR Officer,2,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.5877
30,HR Officer,3,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.5845
30,HR Officer,4,70,Sr. Software Engineer - Machine Learning,Vulcan Inc.,"Seattle, WA",0.5759
30,HR Officer,5,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.5529
30,HR Officer,6,27,Software Development Engineer,Microsoft,"Cambridge, MA",0.548
30,HR Officer,7,52,Principal Machine / Deep Learning Scientist,JD.com,"Mountain View, CA",0.546
30,HR Officer,8,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.5315
30,HR Officer,9,88,Sales Engineer,Anaconda,"Austin, TX",0.5297
30,HR Officer,10,96,Sr. Software Development Manager,Amazon.com,"Seattle, WA",0.5267
31,DevOps Engineer,1,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.6037
31,DevOps Engineer,2,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.6035
31,DevOps Engineer,3,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.5818
31,DevOps Engineer,4,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.5788
31,DevOps Engineer,5,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.5608
31,DevOps Engineer,6,137,Associate Systems Analyst,Broad Institute,"Cambridge, MA",0.5581
31,DevOps Engineer,7,20,Data Science Fellow,Øptimus Consulting,"Washington, DC 20005",0.5553
31,DevOps Engineer,8,37,Cognitive Software Engineer,State Street,"Austin, TX 78701",0.5511
31,DevOps Engineer,9,88,Sales Engineer,Anaconda,"Austin, TX",0.5461
31,DevOps Engineer,10,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.537
32,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",1,95,Quantitative Marketing Analyst,A Place for Mom,"Seattle, WA",0.46
32,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",2,45,Supply Chain Data Science Consultant,Accenture,"Atlanta, GA",0.4538
32,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",3,50,Data Scientist,Groupon,"San Francisco, CA 94115",0.4528
32,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",4,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.4443
32,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",5,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.4422
32,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",6,180,Program Manager,JD.com,"Mountain View, CA",0.4412
32,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",7,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.4339
32,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",8,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.4245
32,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",9,153,Full Stack Engineer (Chicago),Collective Health,"Chicago, IL",0.4194
32,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",10,122,"Data Analyst, Business Operations",DataRobot,"Boston, MA 02109",0.4193
33,Senior iOS Engineer,1,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.5724
33,Senior iOS Engineer,2,87,"Data Scientist, Insights Team (Siri Search and Knowledge)",Apple,"San Francisco, CA 94114",0.5019
33,Senior iOS Engineer,3,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.4959
33,Senior iOS Engineer,4,109,NLP Engineer,UniBit Inc.,"Boston, MA",0.4928
33,Senior iOS Engineer,5,88,Sales Engineer,Anaconda,"Austin, TX",0.4896
33,Senior iOS Engineer,6,157,Data Scientist,The Coca-Cola Company,"Atlanta, GA 30301 ",0.4874
33,Senior iOS Engineer,7,27,Software Development Engineer,Microsoft,"Cambridge, MA",0.4792
33,Senior iOS Engineer,8,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.4695
33,Senior iOS Engineer,9,59,"Data Scientist, Marketing",Rally Health,"San Francisco, CA",0.464
33,Senior iOS Engineer,10,33,Lead Data Analyst,Glu Mobile,"San Francisco, CA",0.4635
34,Executive/ Sr. Executive -IT,1,88,Sales Engineer,Anaconda,"Austin, TX",0.3422
34,Executive/ Sr. Executive -IT,2,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.3374
34,Executive/ Sr. Executive -IT,3,36,Back-End Web Developer,Harvard University,"Boston, MA",0.3272
34,Executive/ Sr. Executive -IT,4,137,Associate Systems Analyst,Broad Institute,"Cambridge, MA",0.3165
34,Executive/ Sr. Executive -IT,5,114,"Software Engineer, Machine Learning",Tempus,"Chicago, IL 60654",0.3056
34,Executive/ Sr. Executive -IT,6,87,"Data Scientist, Insights Team (Siri Search and Knowledge)",Apple,"San Francisco, CA 94114",0.3049
34,Executive/ Sr. Executive -IT,7,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.2858
34,Executive/ Sr. Executive -IT,8,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.2844
34,Executive/ Sr. Executive -IT,9,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.2817
34,Executive/ Sr. Executive -IT,10,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.2766
35,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",1,27,Software Development Engineer,Microsoft,"Cambridge, MA",0.6382
35,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",2,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.6079
35,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",3,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.5881
35,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",4,124,"Technical Evangelist – Database, Analytics, and Machine Learning",Amazon.com,"Atlanta, GA",0.5806
35,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",5,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.5804
35,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",6,96,Sr. Software Development Manager,Amazon.com,"Seattle, WA",0.5649
35,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",7,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.56
35,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",8,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.5475
35,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",9,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.5442
35,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",10,162,"Sr. Data Engineer, International Consumer FP&A",Amazon.com,"Seattle, WA",0.5437
36,AI Engineer,1,111,Business Analytics Analyst,Delve,"Boulder, CO",0.6916
36,AI Engineer,2,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.6227
36,AI Engineer,3,170,Data Scientist/Engineer,OUTFRONT media,"New York, NY",0.6046
36,AI Engineer,4,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.5964
36,AI Engineer,5,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.5923
36,AI Engineer,6,39,Analyst - Periscope Advanced Insights - Growth Mapping,McKinsey & Company,"Chicago, IL",0.57
36,AI Engineer,7,45,Supply Chain Data Science Consultant,Accenture,"Atlanta, GA",0.5621
36,AI Engineer,8,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.5615
36,AI Engineer,9,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.5615
36,AI Engineer,10,162,"Sr. Data Engineer, International Consumer FP&A",Amazon.com,"Seattle, WA",0.5592
37,Executive - VAT,1,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.6194
37,Executive - VAT,2,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.5728
37,Executive - VAT,3,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.5693
37,Executive - VAT,4,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.5509
37,Executive - VAT,5,52,Principal Machine / Deep Learning Scientist,JD.com,"Mountain View, CA",0.54
37,Executive - VAT,6,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.5388
37,Executive - VAT,7,27,Software Development Engineer,Microsoft,"Cambridge, MA",0.5286
37,Executive - VAT,8,170,Data Scientist/Engineer,OUTFRONT media,"New York, NY",0.5196
37,Executive - VAT,9,70,Sr. Software Engineer - Machine Learning,Vulcan Inc.,"Seattle, WA",0.517
37,Executive - VAT,10,10,Statistical Machine Learning Scientist,AIG,"New York, NY",0.5093
38,Data Engineer,1,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.5811
38,Data Engineer,2,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.5141
38,Data Engineer,3,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.4883
38,Data Engineer,4,21,Data Scientist,Diverse Lynx,"New York, NY",0.4854
38,Data Engineer,5,20,Data Science Fellow,Øptimus Consulting,"Washington, DC 20005",0.4805
38,Data Engineer,6,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.4731
38,Data Engineer,7,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.4664
38,Data Engineer,8,9,Data Analyst - German,Amazon.com,"Cambridge, MA",0.4648
38,Data Engineer,9,59,"Data Scientist, Marketing",Rally Health,"San Francisco, CA",0.4621
38,Data Engineer,10,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.456
39,AI Engineer,1,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.4807
39,AI Engineer,2,133,"Associate, Client Success",Conversion Logic,"New York, NY 10018",0.4663
39,AI Engineer,3,14,CIB Chief Data Science Office-Data Scientist – VP - New York,JP Morgan Chase,"New York, NY 10179 ",0.4602
39,AI Engineer,4,115,"Data Scientist, Senior",Booz Allen Hamilton,"Washington, DC",0.4534
39,AI Engineer,5,30,Principal Machine Learning Data Scientist - Cloud Platform,Capital One,"New York, NY 10261 ",0.4458
39,AI Engineer,6,16,"Data Scientist, Mid",Booz Allen Hamilton,"Washington, DC",0.444
39,AI Engineer,7,45,Supply Chain Data Science Consultant,Accenture,"Atlanta, GA",0.4427
39,AI Engineer,8,40,Senior Data Scientist - California,Teradata,"San Francisco, CA 94105",0.4331
39,AI Engineer,9,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.4262
39,AI Engineer,10,39,Analyst - Periscope Advanced Insights - Growth Mapping,McKinsey & Company,"Chicago, IL",0.4168
40,Management Trainee - Mechanical,1,58,"Staffing Services Specialist, Hiring Committee Training",Google,"Mountain View, CA",0.4919
40,Management Trainee - Mechanical,2,184,Water Resources Engineer 5,CDM Smith,"Austin, TX 78727",0.4632
40,Management Trainee - Mechanical,3,137,Associate Systems Analyst,Broad Institute,"Cambridge, MA",0.4473
40,Management Trainee - Mechanical,4,134,Academic Personnel Specialist,UCLA,"Los Angeles, CA",0.4451
40,Management Trainee - Mechanical,5,96,Sr. Software Development Manager,Amazon.com,"Seattle, WA",0.4427
40,Management Trainee - Mechanical,6,138,Process Development Scientist I,Prometheus Laboratories Inc.,"San Diego, CA 92121",0.4425
40,Management Trainee - Mechanical,7,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.4399
40,Management Trainee - Mechanical,8,5,Senior Architect 1,Nielsen,"Chicago, IL 60647",0.4377
40,Management Trainee - Mechanical,9,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.4286
40,Management Trainee - Mechanical,10,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.4246
41,Executive/ Sr. Executive -IT,1,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.6978
41,Executive/ Sr. Executive -IT,2,27,Software Development Engineer,Microsoft,"Cambridge, MA",0.6911
41,Executive/ Sr. Executive -IT,3,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.6905
41,Executive/ Sr. Executive -IT,4,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.6881
41,Executive/ Sr. Executive -IT,5,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.6631
41,Executive/ Sr. Executive -IT,6,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.6397
41,Executive/ Sr. Executive -IT,7,70,Sr. Software Engineer - Machine Learning,Vulcan Inc.,"Seattle, WA",0.6092
41,Executive/ Sr. Executive -IT,8,52,Principal Machine / Deep Learning Scientist,JD.com,"Mountain View, CA",0.6031
41,Executive/ Sr. Executive -IT,9,10,Statistical Machine Learning Scientist,AIG,"New York, NY",0.5955
41,Executive/ Sr. Executive -IT,10,124,"Technical Evangelist – Database, Analytics, and Machine Learning",Amazon.com,"Atlanta, GA",0.5902
42,Head of Internal Control & Compliance (ICC) - SEVP/DMD,1,19,Global Head of Product,Samba TV,"San Francisco, CA",0.5898
42,Head of Internal Control & Compliance (ICC) - SEVP/DMD,2,5,Senior Architect 1,Nielsen,"Chicago, IL 60647",0.5469
42,Head of Internal Control & Compliance (ICC) - SEVP/DMD,3,49,Engineering Leadership - Data Engineering,Riot Games,"Los Angeles, CA",0.5405
42,Head of Internal Control & Compliance (ICC) - SEVP/DMD,4,198,Data Engineer,Beeswax,"New York, NY",0.5396
42,Head of Internal Control & Compliance (ICC) - SEVP/DMD,5,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.5227
42,Head of Internal Control & Compliance (ICC) - SEVP/DMD,6,162,"Sr. Data Engineer, International Consumer FP&A",Amazon.com,"Seattle, WA",0.5221
42,Head of Internal Control & Compliance (ICC) - SEVP/DMD,7,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.5127
42,Head of Internal Control & Compliance (ICC) - SEVP/DMD,8,13,Networks Technology Strategy and Partnerships Manager,Samsung Research America,"Mountain View, CA",0.5065
42,Head of Internal Control & Compliance (ICC) - SEVP/DMD,9,96,Sr. Software Development Manager,Amazon.com,"Seattle, WA",0.5006
42,Head of Internal Control & Compliance (ICC) - SEVP/DMD,10,57,Senior Firmware Engineer - ELSYS,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.4981
43,"Full Stack Developer (Python,React js)",1,51,IoT Intern (Computer Science/Electrical Engineering),Delos,"New York, NY 10014 ",0.5886
43,"Full Stack Developer (Python,React js)",2,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.5771
43,"Full Stack Developer (Python,React js)",3,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.5568
43,"Full Stack Developer (Python,React js)",4,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.5384
43,"Full Stack Developer (Python,React js)",5,125,Senior Front-End Engineer,Usermind,"Seattle, WA",0.5375
43,"Full Stack Developer (Python,React js)",6,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.529
43,"Full Stack Developer (Python,React js)",7,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.5279
43,"Full Stack Developer (Python,React js)",8,167,Senior Mobile Developer (React Native),R/GA,"Austin, TX",0.525
43,"Full Stack Developer (Python,React js)",9,123,Research Intern - Systems,Microsoft,"Redmond, WA 98052",0.5246
43,"Full Stack Developer (Python,React js)",10,198,Data Engineer,Beeswax,"New York, NY",0.5233
44,Mechanical Engineer,1,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.4441
44,Mechanical Engineer,2,50,Data Scientist,Groupon,"San Francisco, CA 94115",0.4185
44,Mechanical Engineer,3,95,Quantitative Marketing Analyst,A Place for Mom,"Seattle, WA",0.4166
44,Mechanical Engineer,4,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.4159
44,Mechanical Engineer,5,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.4139
44,Mechanical Engineer,6,162,"Sr. Data Engineer, International Consumer FP&A",Amazon.com,"Seattle, WA",0.4102
44,Mechanical Engineer,7,45,Supply Chain Data Science Consultant,Accenture,"Atlanta, GA",0.405
44,Mechanical Engineer,8,154,Automation Engineer,Zymergen,"Emeryville, CA 94608",0.404
44,Mechanical Engineer,9,88,Sales Engineer,Anaconda,"Austin, TX",0.4015
44,Mechanical Engineer,10,55,Senior Design Researcher,Microsoft,"Redmond, WA 98052",0.3992
45,Data Engineer,1,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.6157
45,Data Engineer,2,88,Sales Engineer,Anaconda,"Austin, TX",0.5833
45,Data Engineer,3,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.5624
45,Data Engineer,4,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.5305
45,Data Engineer,5,59,"Data Scientist, Marketing",Rally Health,"San Francisco, CA",0.525
45,Data Engineer,6,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.5237
45,Data Engineer,7,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.509
45,Data Engineer,8,20,Data Science Fellow,Øptimus Consulting,"Washington, DC 20005",0.4982
45,Data Engineer,9,36,Back-End Web Developer,Harvard University,"Boston, MA",0.4952
45,Data Engineer,10,87,"Data Scientist, Insights Team (Siri Search and Knowledge)",Apple,"San Francisco, CA 94114",0.4864
46,Data Engineer,1,95,Quantitative Marketing Analyst,A Place for Mom,"Seattle, WA",0.5351
46,Data Engineer,2,59,"Data Scientist, Marketing",Rally Health,"San Francisco, CA",0.5082
46,Data Engineer,3,182,Marketing / User Experience Research Analyst,Axon,"Seattle, WA 98103",0.4907
46,Data Engineer,4,133,"Associate, Client Success",Conversion Logic,"New York, NY 10018",0.4841
46,Data Engineer,5,45,Supply Chain Data Science Consultant,Accenture,"Atlanta, GA",0.4731
46,Data Engineer,6,121,Data Scientist - Global Retailer,Harnham,"Oakland, CA",0.4663
46,Data Engineer,7,15,Data Scientist,Catalina Marketing,"Atlanta, GA",0.4634
46,Data Engineer,8,16,"Data Scientist, Mid",Booz Allen Hamilton,"Washington, DC",0.4572
46,Data Engineer,9,115,"Data Scientist, Senior",Booz Allen Hamilton,"Washington, DC",0.4537
46,Data Engineer,10,85,"Sr. Applied Scientist, Analytics, Insights and Measurements",Amazon.com,"Seattle, WA",0.438
47,Civil Engineer,1,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.5853
47,Civil Engineer,2,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.5413
47,Civil Engineer,3,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.5413
47,Civil Engineer,4,20,Data Science Fellow,Øptimus Consulting,"Washington, DC 20005",0.5278
47,Civil Engineer,5,96,Sr. Software Development Manager,Amazon.com,"Seattle, WA",0.5231
47,Civil Engineer,6,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.5021
47,Civil Engineer,7,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.502
47,Civil Engineer,8,101,Senior Software Engineer (Search Relevance/Infra),쿠팡,"Mountain View, CA",0.4819
47,Civil Engineer,9,59,"Data Scientist, Marketing",Rally Health,"San Francisco, CA",0.4766
47,Civil Engineer,10,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.4764
48,Machine Learning (ML) Engineer,1,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.4803
48,Machine Learning (ML) Engineer,2,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.4722
48,Machine Learning (ML) Engineer,3,14,CIB Chief Data Science Office-Data Scientist – VP - New York,JP Morgan Chase,"New York, NY 10179 ",0.4677
48,Machine Learning (ML) Engineer,4,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.4618
48,Machine Learning (ML) Engineer,5,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.4482
48,Machine Learning (ML) Engineer,6,122,"Data Analyst, Business Operations",DataRobot,"Boston, MA 02109",0.4407
48,Machine Learning (ML) Engineer,7,16,"Data Scientist, Mid",Booz Allen Hamilton,"Washington, DC",0.4387
48,Machine Learning (ML) Engineer,8,95,Quantitative Marketing Analyst,A Place for Mom,"Seattle, WA",0.4378
48,Machine Learning (ML) Engineer,9,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.4324
48,Machine Learning (ML) Engineer,10,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.4318
49,Data Science Engineer,1,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.7228
49,Data Science Engineer,2,170,Data Scientist/Engineer,OUTFRONT media,"New York, NY",0.705
49,Data Science Engineer,3,196,Sr. Data Scientist REMOTE,Harnham,"San Francisco, CA",0.6504
