cv_index,cv_position,rank,job_index,job_position,job_company,job_location,cosine_score
24,Executive - VAT,4,388,Data Scientist Lead - PS8886,"Anthem, Inc.","Chicago, IL 60601",0.5733
24,Executive - VAT,5,122,"Data Analyst, Business Operations",DataRobot,"Boston, MA 02109",0.5583
24,Executive - VAT,6,59,"Data Scientist, Marketing",Rally Health,"San Francisco, CA",0.5567
24,Executive - VAT,7,229,"Director, Data Science",84.51°,"Chicago, IL",0.5548
24,Executive - VAT,8,290,Associate Architect,Microsoft,"Seattle, WA 98188",0.5536
24,Executive - VAT,9,88,Sales Engineer,Anaconda,"Austin, TX",0.5535
24,Executive - VAT,10,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.5521
25,Mechanical Engineer,1,307,Web Development Engineer,Amazon.com,"Seattle, WA",0.689
25,Mechanical Engineer,2,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.579
25,Mechanical Engineer,3,347,Principal Engineer,ZestFinance,"Los Angeles, CA",0.5619
25,Mechanical Engineer,4,254,Senior Developer,J.E. Ranta Associates,"Boston, MA 02110",0.5461
25,Mechanical Engineer,5,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.5408
25,Mechanical Engineer,6,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.5379
25,Mechanical Engineer,7,324,"Lead Data Science Instructor, Principal Data Scientist",Galvanize,"San Francisco, CA",0.5328
25,Mechanical Engineer,8,96,Sr. Software Development Manager,Amazon.com,"Seattle, WA",0.5278
25,Mechanical Engineer,9,273,Windows Programmer / Software Engineer (Advanced Degree) - ELSYS,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.5223
25,Mechanical Engineer,10,20,Data Science Fellow,Øptimus Consulting,"Washington, DC 20005",0.5207
26,Sr.Officer / Executive - Internal Audit,1,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.5305
26,Sr.Officer / Executive - Internal Audit,2,312,Data Scientist II,Elevate,"San Diego, CA",0.4992
26,Sr.Officer / Executive - Internal Audit,3,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.4981
26,Sr.Officer / Executive - Internal Audit,4,212,Senior Manager – Statistical Analysis / Quantitative Modeling,Ashton Lane Group,"Washington, DC",0.4887
26,Sr.Officer / Executive - Internal Audit,5,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.4723
26,Sr.Officer / Executive - Internal Audit,6,14,CIB Chief Data Science Office-Data Scientist – VP - New York,JP Morgan Chase,"New York, NY 10179 ",0.4696
26,Sr.Officer / Executive - Internal Audit,7,164,Real World Data Scientist - W2 only - 104537,Syneos Health (previously INC Research/inVentiv Health),"San Francisco, CA",0.4671
26,Sr.Officer / Executive - Internal Audit,8,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.4563
26,Sr.Officer / Executive - Internal Audit,9,219,Data and Policy Analyst - Statistical Programmer,Acumen LLC,"Burlingame, CA 94010",0.4522
26,Sr.Officer / Executive - Internal Audit,10,395,"Sr. Manager , Data Science Forecasting",Newell Brands,"Atlanta, GA",0.4489
27,Management Trainee - Mechanical,1,377,"Director Software Development, Deep Learning",Amazon.com,"Seattle, WA",0.6169
27,Management Trainee - Mechanical,2,376,Data Scientist.,Lorven Technologies,"New York, NY",0.596
27,Management Trainee - Mechanical,3,70,Sr. Software Engineer - Machine Learning,Vulcan Inc.,"Seattle, WA",0.5914
27,Management Trainee - Mechanical,4,208,Software Development Engineer - Alexa Machine Learning,Amazon.com,"Cambridge, MA",0.5834
27,Management Trainee - Mechanical,5,296,"Software Development Manager, Speech",Amazon.com,"Sunnyvale, CA",0.5673
27,Management Trainee - Mechanical,6,287,Software Development Manager,Lab126,"Seattle, WA",0.5634
27,Management Trainee - Mechanical,7,233,Research Scientist - Deep Learning,CuraCloud Corporation,"Seattle, WA 98104",0.5579
27,Management Trainee - Mechanical,8,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.5557
27,Management Trainee - Mechanical,9,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.5504
27,Management Trainee - Mechanical,10,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.545
28,Machine Learning (ML) Engineer,1,266,Backend Data Engineer,Tier1 IT,"New York, NY",0.538
28,Machine Learning (ML) Engineer,2,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.4977
28,Machine Learning (ML) Engineer,3,198,Data Engineer,Beeswax,"New York, NY",0.4841
28,Machine Learning (ML) Engineer,4,333,Research Data Scientist,Amazon.com,"Cambridge, MA",0.4572
28,Machine Learning (ML) Engineer,5,49,Engineering Leadership - Data Engineering,Riot Games,"Los Angeles, CA",0.4493
28,Machine Learning (ML) Engineer,6,5,Senior Architect 1,Nielsen,"Chicago, IL 60647",0.4451
28,Machine Learning (ML) Engineer,7,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.4434
28,Machine Learning (ML) Engineer,8,347,Principal Engineer,ZestFinance,"Los Angeles, CA",0.4381
28,Machine Learning (ML) Engineer,9,269,"Manager, Software Development- Alexa AI- Seattle",Amazon.com,"Seattle, WA",0.4333
28,Machine Learning (ML) Engineer,10,364,Senior Software Engineer,Clockwork Solutions,"Austin, TX 78746",0.4305
29,AI Engineer,1,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.5724
29,AI Engineer,2,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.5712
29,AI Engineer,3,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.5699
29,AI Engineer,4,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.5606
29,AI Engineer,5,376,Data Scientist.,Lorven Technologies,"New York, NY",0.5569
29,AI Engineer,6,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.556
29,AI Engineer,7,287,Software Development Manager,Lab126,"Seattle, WA",0.5522
29,AI Engineer,8,208,Software Development Engineer - Alexa Machine Learning,Amazon.com,"Cambridge, MA",0.5512
29,AI Engineer,9,388,Data Scientist Lead - PS8886,"Anthem, Inc.","Chicago, IL 60601",0.548
29,AI Engineer,10,87,"Data Scientist, Insights Team (Siri Search and Knowledge)",Apple,"San Francisco, CA 94114",0.5468
30,HR Officer,1,377,"Director Software Development, Deep Learning",Amazon.com,"Seattle, WA",0.6288
30,HR Officer,2,283,Deep Learning Scientist,Harnham,"San Francisco, CA",0.6184
30,HR Officer,3,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.6169
30,HR Officer,4,376,Data Scientist.,Lorven Technologies,"New York, NY",0.5982
30,HR Officer,5,301,"Staff Engineer, Machine Learning (macys.com)",Macy's,"San Francisco, CA",0.5946
30,HR Officer,6,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.5877
30,HR Officer,7,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.5845
30,HR Officer,8,70,Sr. Software Engineer - Machine Learning,Vulcan Inc.,"Seattle, WA",0.5759
30,HR Officer,9,296,"Software Development Manager, Speech",Amazon.com,"Sunnyvale, CA",0.5708
30,HR Officer,10,388,Data Scientist Lead - PS8886,"Anthem, Inc.","Chicago, IL 60601",0.5626
31,DevOps Engineer,1,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.6246
31,DevOps Engineer,2,273,Windows Programmer / Software Engineer (Advanced Degree) - ELSYS,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.619
31,DevOps Engineer,3,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.6065
31,DevOps Engineer,4,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.6035
31,DevOps Engineer,5,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.5903
31,DevOps Engineer,6,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.5818
31,DevOps Engineer,7,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.5793
31,DevOps Engineer,8,347,Principal Engineer,ZestFinance,"Los Angeles, CA",0.5676
31,DevOps Engineer,9,376,Data Scientist.,Lorven Technologies,"New York, NY",0.5613
31,DevOps Engineer,10,137,Associate Systems Analyst,Broad Institute,"Cambridge, MA",0.5581
32,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",1,275,Lead Analytic Scientist (AI/Machine Learning/Java),FICO,"San Diego, CA",0.4771
32,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",2,45,Supply Chain Data Science Consultant,Accenture,"Atlanta, GA",0.4706
32,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",3,261,Senior Operations Research Analyst,Wayfair,"Boston, MA 02116",0.4691
32,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",4,247,Sr. Staff Process Engineer,Illumina,"San Diego, CA",0.4638
32,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",5,95,Quantitative Marketing Analyst,A Place for Mom,"Seattle, WA",0.46
32,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",6,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.4543
32,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",7,395,"Sr. Manager , Data Science Forecasting",Newell Brands,"Atlanta, GA",0.4541
32,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",8,156,Operations Research and Risk Analyst,Systems Planning and Analysis,"San Diego, CA",0.4531
32,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",9,50,Data Scientist,Groupon,"San Francisco, CA 94115",0.4528
32,"Executive/ Senior Executive- Trade Marketing, Hygiene Products",10,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.4511
33,Senior iOS Engineer,1,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.5724
33,Senior iOS Engineer,2,353,"Software Engineer, Analytics",Humanyze,"Boston, MA 02114",0.5473
33,Senior iOS Engineer,3,393,"Data Scientist, Natural Language Processing (NLP) - Amazon AI",Amazon.com,"Seattle, WA",0.5461
33,Senior iOS Engineer,4,333,Research Data Scientist,Amazon.com,"Cambridge, MA",0.5276
33,Senior iOS Engineer,5,208,Software Development Engineer - Alexa Machine Learning,Amazon.com,"Cambridge, MA",0.5091
33,Senior iOS Engineer,6,87,"Data Scientist, Insights Team (Siri Search and Knowledge)",Apple,"San Francisco, CA 94114",0.5019
33,Senior iOS Engineer,7,301,"Staff Engineer, Machine Learning (macys.com)",Macy's,"San Francisco, CA",0.5016
33,Senior iOS Engineer,8,275,Lead Analytic Scientist (AI/Machine Learning/Java),FICO,"San Diego, CA",0.4981
33,Senior iOS Engineer,9,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.4959
33,Senior iOS Engineer,10,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.494
34,Executive/ Sr. Executive -IT,1,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.355
34,Executive/ Sr. Executive -IT,2,88,Sales Engineer,Anaconda,"Austin, TX",0.3422
34,Executive/ Sr. Executive -IT,3,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.3358
34,Executive/ Sr. Executive -IT,4,250,Senior Software Engineer,BlackLocus,"Austin, TX 78701",0.3312
34,Executive/ Sr. Executive -IT,5,353,"Software Engineer, Analytics",Humanyze,"Boston, MA 02114",0.3236
34,Executive/ Sr. Executive -IT,6,36,Back-End Web Developer,Harvard University,"Boston, MA",0.3199
34,Executive/ Sr. Executive -IT,7,137,Associate Systems Analyst,Broad Institute,"Cambridge, MA",0.3165
34,Executive/ Sr. Executive -IT,8,301,"Staff Engineer, Machine Learning (macys.com)",Macy's,"San Francisco, CA",0.3104
34,Executive/ Sr. Executive -IT,9,229,"Director, Data Science",84.51°,"Chicago, IL",0.3099
34,Executive/ Sr. Executive -IT,10,114,"Software Engineer, Machine Learning",Tempus,"Chicago, IL 60654",0.3056
35,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",1,377,"Director Software Development, Deep Learning",Amazon.com,"Seattle, WA",0.6765
35,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",2,27,Software Development Engineer,Microsoft,"Cambridge, MA",0.6382
35,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",3,208,Software Development Engineer - Alexa Machine Learning,Amazon.com,"Cambridge, MA",0.6264
35,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",4,287,Software Development Manager,Lab126,"Seattle, WA",0.6244
35,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",5,386,"Machine Learning Engineer – Build large, Cloud based ML systems",Camden Kelly Corporation,"Los Angeles, CA",0.6149
35,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",6,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.6079
35,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",7,220,"Software Engineer, Machine Learning",Google,"San Francisco, CA",0.6027
35,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",8,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.5881
35,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",9,124,"Technical Evangelist – Database, Analytics, and Machine Learning",Amazon.com,"Atlanta, GA",0.5806
35,"System Administrator (Operation & Maintenance of Server, Storage & Service Desk System)",10,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.5804
36,AI Engineer,1,111,Business Analytics Analyst,Delve,"Boulder, CO",0.6916
36,AI Engineer,2,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.6227
36,AI Engineer,3,397,Research Analyst,D.A. Davidson & Co.,"Seattle, WA 98104",0.6177
36,AI Engineer,4,312,Data Scientist II,Elevate,"San Diego, CA",0.6149
36,AI Engineer,5,170,Data Scientist/Engineer,OUTFRONT media,"New York, NY",0.6046
36,AI Engineer,6,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.5964
36,AI Engineer,7,311,Marketing Data Scientist,Procter & Gamble,"Boston, MA 02199",0.5952
36,AI Engineer,8,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.5923
36,AI Engineer,9,212,Senior Manager – Statistical Analysis / Quantitative Modeling,Ashton Lane Group,"Washington, DC",0.5764
36,AI Engineer,10,39,Analyst - Periscope Advanced Insights - Growth Mapping,McKinsey & Company,"Chicago, IL",0.57
37,Executive - VAT,1,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.623
37,Executive - VAT,2,386,"Machine Learning Engineer – Build large, Cloud based ML systems",Camden Kelly Corporation,"Los Angeles, CA",0.5862
37,Executive - VAT,3,376,Data Scientist.,Lorven Technologies,"New York, NY",0.5764
37,Executive - VAT,4,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.5728
37,Executive - VAT,5,388,Data Scientist Lead - PS8886,"Anthem, Inc.","Chicago, IL 60601",0.5713
37,Executive - VAT,6,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.5693
37,Executive - VAT,7,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.5509
37,Executive - VAT,8,52,Principal Machine / Deep Learning Scientist,JD.com,"Mountain View, CA",0.54
37,Executive - VAT,9,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.5388
37,Executive - VAT,10,229,"Director, Data Science",84.51°,"Chicago, IL",0.5368
38,Data Engineer,1,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.5807
38,Data Engineer,2,8,18009346 - Mgr/Sr. Mgr - Data Scientist - Customer Data Science,American Express,"New York, NY",0.5141
38,Data Engineer,3,383,Data Science Curriculum Developer,Galvanize,"San Francisco, CA",0.5003
38,Data Engineer,4,392,Sr. Principal Data Scientist - Advanced Research & Analytics,UnitedHealth Group,"Chicago, IL 60290",0.4979
38,Data Engineer,5,324,"Lead Data Science Instructor, Principal Data Scientist",Galvanize,"San Francisco, CA",0.4934
38,Data Engineer,6,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.4907
38,Data Engineer,7,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.49
38,Data Engineer,8,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.4884
38,Data Engineer,9,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.4883
38,Data Engineer,10,21,Data Scientist,Diverse Lynx,"New York, NY",0.4854
39,AI Engineer,1,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.4807
39,AI Engineer,2,290,Associate Architect,Microsoft,"Seattle, WA 98188",0.4722
39,AI Engineer,3,326,"Data Scientist - Senior Consultant - San Francisco, CA",Clarity Insights,"San Francisco, CA",0.4671
39,AI Engineer,4,133,"Associate, Client Success",Conversion Logic,"New York, NY 10018",0.4663
39,AI Engineer,5,14,CIB Chief Data Science Office-Data Scientist – VP - New York,JP Morgan Chase,"New York, NY 10179 ",0.4602
39,AI Engineer,6,115,"Data Scientist, Senior",Booz Allen Hamilton,"Washington, DC",0.4534
39,AI Engineer,7,399,Operations Research Analyst,Grant Thornton,"Washington, DC 20036",0.4496
39,AI Engineer,8,45,Supply Chain Data Science Consultant,Accenture,"Atlanta, GA",0.4493
39,AI Engineer,9,253,Sr. Data Scientist,HighPoint,"Washington, DC",0.4474
39,AI Engineer,10,30,Principal Machine Learning Data Scientist - Cloud Platform,Capital One,"New York, NY 10261 ",0.4458
40,Management Trainee - Mechanical,1,58,"Staffing Services Specialist, Hiring Committee Training",Google,"Mountain View, CA",0.4919
40,Management Trainee - Mechanical,2,399,Operations Research Analyst,Grant Thornton,"Washington, DC 20036",0.4642
40,Management Trainee - Mechanical,3,184,Water Resources Engineer 5,CDM Smith,"Austin, TX 78727",0.4632
40,Management Trainee - Mechanical,4,394,Senior Security Technical Program Manager,The Climate Corporation,"Seattle, WA",0.4605
40,Management Trainee - Mechanical,5,137,Associate Systems Analyst,Broad Institute,"Cambridge, MA",0.4473
40,Management Trainee - Mechanical,6,134,Academic Personnel Specialist,UCLA,"Los Angeles, CA",0.4451
40,Management Trainee - Mechanical,7,253,Sr. Data Scientist,HighPoint,"Washington, DC",0.4427
40,Management Trainee - Mechanical,8,96,Sr. Software Development Manager,Amazon.com,"Seattle, WA",0.4427
40,Management Trainee - Mechanical,9,138,Process Development Scientist I,Prometheus Laboratories Inc.,"San Diego, CA 92121",0.4425
40,Management Trainee - Mechanical,10,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.4399
41,Executive/ Sr. Executive -IT,1,376,Data Scientist.,Lorven Technologies,"New York, NY",0.7151
41,Executive/ Sr. Executive -IT,2,25,Data Scientist,Internet Brands,"Los Angeles, CA",0.6999
41,Executive/ Sr. Executive -IT,3,27,Software Development Engineer,Microsoft,"Cambridge, MA",0.6911
41,Executive/ Sr. Executive -IT,4,185,AI Research in Machine Learning(ML),JD.com,"Mountain View, CA",0.6905
41,Executive/ Sr. Executive -IT,5,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.6881
41,Executive/ Sr. Executive -IT,6,386,"Machine Learning Engineer – Build large, Cloud based ML systems",Camden Kelly Corporation,"Los Angeles, CA",0.6814
41,Executive/ Sr. Executive -IT,7,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.6631
41,Executive/ Sr. Executive -IT,8,220,"Software Engineer, Machine Learning",Google,"San Francisco, CA",0.6576
41,Executive/ Sr. Executive -IT,9,377,"Director Software Development, Deep Learning",Amazon.com,"Seattle, WA",0.6474
41,Executive/ Sr. Executive -IT,10,117,Machine Learning Eng Amazon AI,Amazon.com,"Seattle, WA",0.6397
42,Head of Internal Control & Compliance (ICC) - SEVP/DMD,1,19,Global Head of Product,Samba TV,"San Francisco, CA",0.5898
42,Head of Internal Control & Compliance (ICC) - SEVP/DMD,2,266,Backend Data Engineer,Tier1 IT,"New York, NY",0.5651
42,Head of Internal Control & Compliance (ICC) - SEVP/DMD,3,5,Senior Architect 1,Nielsen,"Chicago, IL 60647",0.5469
42,Head of Internal Control & Compliance (ICC) - SEVP/DMD,4,263,"Sr. Product Manager - Technical, Home Innovation",Amazon.com,"Seattle, WA",0.543
42,Head of Internal Control & Compliance (ICC) - SEVP/DMD,5,49,Engineering Leadership - Data Engineering,Riot Games,"Los Angeles, CA",0.5405
42,Head of Internal Control & Compliance (ICC) - SEVP/DMD,6,198,Data Engineer,Beeswax,"New York, NY",0.5396
42,Head of Internal Control & Compliance (ICC) - SEVP/DMD,7,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.5235
42,Head of Internal Control & Compliance (ICC) - SEVP/DMD,8,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.5227
42,Head of Internal Control & Compliance (ICC) - SEVP/DMD,9,162,"Sr. Data Engineer, International Consumer FP&A",Amazon.com,"Seattle, WA",0.5221
42,Head of Internal Control & Compliance (ICC) - SEVP/DMD,10,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.5127
43,"Full Stack Developer (Python,React js)",1,51,IoT Intern (Computer Science/Electrical Engineering),Delos,"New York, NY 10014 ",0.5886
43,"Full Stack Developer (Python,React js)",2,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.5738
43,"Full Stack Developer (Python,React js)",3,347,Principal Engineer,ZestFinance,"Los Angeles, CA",0.5697
43,"Full Stack Developer (Python,React js)",4,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.5644
43,"Full Stack Developer (Python,React js)",5,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.5568
43,"Full Stack Developer (Python,React js)",6,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.5539
43,"Full Stack Developer (Python,React js)",7,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.5505
43,"Full Stack Developer (Python,React js)",8,301,"Staff Engineer, Machine Learning (macys.com)",Macy's,"San Francisco, CA",0.5421
43,"Full Stack Developer (Python,React js)",9,125,Senior Front-End Engineer,Usermind,"Seattle, WA",0.5375
43,"Full Stack Developer (Python,React js)",10,273,Windows Programmer / Software Engineer (Advanced Degree) - ELSYS,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.5344
44,Mechanical Engineer,1,247,Sr. Staff Process Engineer,Illumina,"San Diego, CA",0.5393
44,Mechanical Engineer,2,368,"Software Development Engineer, Measurement Automation",Amazon.com,"Seattle, WA",0.459
44,Mechanical Engineer,3,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.4561
44,Mechanical Engineer,4,364,Senior Software Engineer,Clockwork Solutions,"Austin, TX 78746",0.4459
44,Mechanical Engineer,5,151,Laboratory Informatics Specialist,Natera,"San Carlos, CA 94070",0.4441
44,Mechanical Engineer,6,228,Principal Engineer,Cotiviti,"Atlanta, GA",0.4323
44,Mechanical Engineer,7,357,Industrial Operations Manager (663748),Ball Aerospace,"Boulder, CO",0.4299
44,Mechanical Engineer,8,263,"Sr. Product Manager - Technical, Home Innovation",Amazon.com,"Seattle, WA",0.4224
44,Mechanical Engineer,9,45,Supply Chain Data Science Consultant,Accenture,"Atlanta, GA",0.4186
44,Mechanical Engineer,10,50,Data Scientist,Groupon,"San Francisco, CA 94115",0.4185
45,Data Engineer,1,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.6144
45,Data Engineer,2,88,Sales Engineer,Anaconda,"Austin, TX",0.5833
45,Data Engineer,3,380,Data Scientist,RCG Holdings LLC,"Chicago, IL 60606",0.5824
45,Data Engineer,4,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.569
45,Data Engineer,5,193,Senior Data Scientist,Castlight Health,"San Francisco, CA 94105",0.563
45,Data Engineer,6,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.5624
45,Data Engineer,7,324,"Lead Data Science Instructor, Principal Data Scientist",Galvanize,"San Francisco, CA",0.5566
45,Data Engineer,8,353,"Software Engineer, Analytics",Humanyze,"Boston, MA 02114",0.5337
45,Data Engineer,9,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.5305
45,Data Engineer,10,59,"Data Scientist, Marketing",Rally Health,"San Francisco, CA",0.525
46,Data Engineer,1,95,Quantitative Marketing Analyst,A Place for Mom,"Seattle, WA",0.5351
46,Data Engineer,2,59,"Data Scientist, Marketing",Rally Health,"San Francisco, CA",0.5082
46,Data Engineer,3,182,Marketing / User Experience Research Analyst,Axon,"Seattle, WA 98103",0.4907
46,Data Engineer,4,133,"Associate, Client Success",Conversion Logic,"New York, NY 10018",0.4841
46,Data Engineer,5,45,Supply Chain Data Science Consultant,Accenture,"Atlanta, GA",0.4735
46,Data Engineer,6,311,Marketing Data Scientist,Procter & Gamble,"Boston, MA 02199",0.4677
46,Data Engineer,7,121,Data Scientist - Global Retailer,Harnham,"Oakland, CA",0.4663
46,Data Engineer,8,15,Data Scientist,Catalina Marketing,"Atlanta, GA",0.4634
46,Data Engineer,9,263,"Sr. Product Manager - Technical, Home Innovation",Amazon.com,"Seattle, WA",0.4612
46,Data Engineer,10,16,"Data Scientist, Mid",Booz Allen Hamilton,"Washington, DC",0.4572
47,Civil Engineer,1,307,Web Development Engineer,Amazon.com,"Seattle, WA",0.6911
47,Civil Engineer,2,158,Lead Data Engineer,TARGET,"Sunnyvale, CA",0.5853
47,Civil Engineer,3,347,Principal Engineer,ZestFinance,"Los Angeles, CA",0.5613
47,Civil Engineer,4,308,BIG DATA TECHNICAL LEAD,TransUnion,"Chicago, IL 60661",0.5568
47,Civil Engineer,5,254,Senior Developer,J.E. Ranta Associates,"Boston, MA 02110",0.5496
47,Civil Engineer,6,64,Data Engineer,Workbridge Associates,"Mountain View, CA",0.5413
47,Civil Engineer,7,273,Windows Programmer / Software Engineer (Advanced Degree) - ELSYS,Georgia Tech Research Institute,"Atlanta, GA 30318 ",0.5405
47,Civil Engineer,8,324,"Lead Data Science Instructor, Principal Data Scientist",Galvanize,"San Francisco, CA",0.5299
47,Civil Engineer,9,383,Data Science Curriculum Developer,Galvanize,"San Francisco, CA",0.5285
47,Civil Engineer,10,20,Data Science Fellow,Øptimus Consulting,"Washington, DC 20005",0.5278
48,Machine Learning (ML) Engineer,1,312,Data Scientist II,Elevate,"San Diego, CA",0.5099
48,Machine Learning (ML) Engineer,2,212,Senior Manager – Statistical Analysis / Quantitative Modeling,Ashton Lane Group,"Washington, DC",0.5024
48,Machine Learning (ML) Engineer,3,139,Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,"New York, NY 10017 ",0.4803
48,Machine Learning (ML) Engineer,4,68,Sr Quantitative Finance Analyst,Bank of America,"San Francisco, CA 94104",0.4722
48,Machine Learning (ML) Engineer,5,14,CIB Chief Data Science Office-Data Scientist – VP - New York,JP Morgan Chase,"New York, NY 10179 ",0.4677
48,Machine Learning (ML) Engineer,6,74,Data Scientist,Diverse Lynx,"Redmond, WA",0.4618
48,Machine Learning (ML) Engineer,7,373,Data Scientist,Inspire Brands,"Atlanta, GA",0.4557
48,Machine Learning (ML) Engineer,8,395,"Sr. Manager , Data Science Forecasting",Newell Brands,"Atlanta, GA",0.4527
48,Machine Learning (ML) Engineer,9,399,Operations Research Analyst,Grant Thornton,"Washington, DC 20036",0.446
48,Machine Learning (ML) Engineer,10,177,Data Scientist,Kemper Corporation,"Chicago, IL",0.4412
49,Data Science Engineer,1,181,"Data Scientist, Artificial Intelligence Engineer",Darwin Recruitment,"Boston, MA",0.7228
